68	9459	44	0.12569122	116.3980109	39.9386664	116.3978159	39.9377191	0.0025138245
69	45	46	0.20731565	116.4645492	39.9530732	116.4650889	39.9512556	0.0041463133
70	47	48	0.009621307	116.4194294	39.93965	116.4194138	39.9395643	1000000
71	49	11891	0.22418387	116.4304239	39.9322423	116.4304387	39.9302262	0.005604597
72	11891	30210	0.059645664	116.4304387	39.9302262	116.4304418	39.9296898	0.0014911416
73	30210	11893	0.093131445	116.4304418	39.9296898	116.4305966	39.9288653	0.0023282862
74	11893	5117	0.20160636	116.4305966	39.9288653	116.4311742	39.9271075	0.005040159
75	5117	12529	0.09623309	116.4311742	39.9271075	116.4313342	39.9262529	0.0024058274
76	12529	50	0.07957696	116.4313342	39.9262529	116.4313674	39.9255377	0.001989424
77	51	28205	0.44455126	116.48418	39.9323792	116.489314	39.9329221	1000000
78	28205	28206	0.0073327916	116.489314	39.9329221	116.4893947	39.9329449	1000000
79	28206	28190	0.5896805	116.4893947	39.9329449	116.4958798	39.9347876	1000000
80	28190	52	0.011149543	116.4958798	39.9347876	116.4960018	39.9348237	1000000
81	53	20887	0.30310643	116.4758619	39.9299446	116.4723082	39.9298801	1000000
82	20887	54	0.013268545	116.4723082	39.9298801	116.4721529	39.9298726	1000000
83	55	56	0.2612652	116.4787335	39.9300219	116.4787036	39.9323714	0.0052253036
84	57	27245	0.040725805	116.3875497	39.9477585	116.387072	39.9477533	1000000
85	27245	12973	0.26381925	116.387072	39.9477533	116.3839776	39.9477155	1000000
86	12973	12987	0.5237448	116.3839776	39.9477155	116.3778339	39.9476721	1000000
87	12987	419	0.12799735	116.3778339	39.9476721	116.3763325	39.9476579	1000000
88	419	12949	0.031939063	116.3763325	39.9476579	116.3759581	39.947647	1000000
89	12949	58	0.04378967	116.3759581	39.947647	116.3754448	39.9476317	1000000
90	59	20780	0.011083467	116.4558657	39.9028678	116.4558517	39.9029669	1000000
91	20780	20775	0.030588914	116.4558517	39.9029669	116.4558045	39.9032396	1000000
92	20775	31964	0.20515397	116.4558045	39.9032396	116.4560142	39.9050642	1000000
93	31964	28168	0.16564663	116.4560142	39.9050642	116.4559413	39.9065506	1000000
94	28168	60	0.020397838	116.4559413	39.9065506	116.4559464	39.906734	1000000
95	61	5224	0.26795226	116.4198543	39.9679148	116.4229966	39.9679993	1000000
96	5224	62	0.17021054	116.4229966	39.9679993	116.4249928	39.9680502	1000000
97	63	27044	0.043198705	116.4559045	39.9457205	116.4564082	39.9457607	0.0008639741
98	27044	64	0.44733167	116.4564082	39.9457607	116.4613558	39.9466478	0.008946633
99	65	28434	0.4313269	116.4836967	39.9151322	116.4836822	39.9112532	1000000
100	28434	66	0.249583	116.4836822	39.9112532	116.4837025	39.9090087	1000000
101	67	21372	0.46926934	116.3558827	39.8298219	116.3503875	39.8297809	1000000
102	21372	68	0.34410107	116.3503875	39.8297809	116.346358	39.829808	1000000
103	69	13760	0.2310935	116.3048956	39.8293738	116.3021895	39.8293952	1000000
104	13760	70	0.65075487	116.3021895	39.8293952	116.2945688	39.8293786	1000000
105	71	17675	0.21696237	116.2693104	39.9276514	116.269154	39.9295989	1000000
106	17675	72	0.22494318	116.269154	39.9295989	116.2688978	39.9316123	1000000
107	73	14538	0.035163246	116.3377919	39.9848877	116.3382031	39.9849148	1000000
108	14538	18023	0.3787187	116.3382031	39.9849148	116.342642	39.985083	1000000
109	18023	17013	0.16148826	116.342642	39.985083	116.3445352	39.9851534	1000000
110	17013	74	0.054820016	116.3445352	39.9851534	116.3451775	39.9851827	1000000
111	75	76	0.047972113	116.3983984	39.9674703	116.3978355	39.9674671	1000000
112	77	20634	0.268096	116.3467723	39.966399	116.3436266	39.9663756	1000000
113	20634	78	0.11508555	116.3436266	39.9663756	116.3422763	39.9663621	1000000
114	79	80	0.119730935	116.3038187	39.9449589	116.3038356	39.9438825	1000000
115	81	82	0.07888804	116.3124355	39.8548184	116.312964	39.8542364	1000000
116	83	84	0.083798245	116.3814123	39.8556009	116.382394	39.8555991	1000000
117	85	86	0.0053087426	116.5030182	39.9713483	116.502962	39.9713277	0.00013271856
118	86	3290	0.04579012	116.502962	39.9713277	116.5024777	39.9711493	0.0011447531
119	3290	26927	0.48516363	116.5024777	39.9711493	116.4970377	39.970586	0.012129091
120	26927	33901	0.2787268	116.4970377	39.970586	116.4937697	39.9706513	0.0069681695
121	33901	14433	0.024713466	116.4937697	39.9706513	116.4934797	39.9706528	0.00061783666
122	14433	33906	0.17381717	116.4934797	39.9706528	116.49144	39.9706497	0.004345429
123	33906	14446	0.38924062	116.49144	39.9706497	116.4868724	39.9706363	0.009731015
124	14446	2931	0.2764941	116.4868724	39.9706363	116.4838136	39.9711655	0.006912352
125	2931	23416	0.017311316	116.4838136	39.9711655	116.4836771	39.9712808	0.0004327829
126	23416	27020	0.33927283	116.4836771	39.9712808	116.480644	39.9732573	0.008481821
127	27020	8199	0.07427921	116.480644	39.9732573	116.4799799	39.97369	0.0018569803
128	8199	19389	0.06940627	116.4799799	39.97369	116.4793578	39.9740929	0.0017351568
129	19389	28315	0.06631841	116.4793578	39.9740929	116.4787717	39.9744853	0.0016579602
130	28315	10913	0.084115885	116.4787717	39.9744853	116.4780283	39.974983	0.002102897
131	10913	2940	0.0119396	116.4780283	39.974983	116.4779186	39.9750498	0.00029849
132	2940	27025	0.28177872	116.4779186	39.9750498	116.4753841	39.9766775	0.007044468
133	27025	14374	0.07814507	116.4753841	39.9766775	116.474692	39.9771386	0.0019536268
134	14374	2988	0.059404925	116.474692	39.9771386	116.4741663	39.9774895	0.0014851231
135	2988	87	0.07179877	116.4741663	39.9774895	116.47353	39.9779128	0.0017949693
136	88	89	0.3167622	116.4262556	39.9686046	116.4267591	39.9712935	1000000
137	90	91	0.36264262	116.4856164	39.9142401	116.4898659	39.9143471	1000000
138	92	17253	0.40900046	116.4554826	39.9291582	116.4554634	39.92548	1000000
139	17253	93	0.26474583	116.4554634	39.92548	116.4554327	39.9230992	1000000
140	94	34791	0.5027557	116.466617	39.9324698	116.4687203	39.9364875	1000000
141	34791	34788	0.28879613	116.4687203	39.9364875	116.4685585	39.9390817	1000000
142	34788	34795	0.2741761	116.4685585	39.9390817	116.4684019	39.9415445	1000000
143	34795	24097	0.27677414	116.4684019	39.9415445	116.4681048	39.9440231	1000000
144	24097	371	0.4592635	116.4681048	39.9440231	116.4663216	39.9478634	1000000
145	371	95	0.0077667288	116.4663216	39.9478634	116.4662695	39.9479207	1000000
146	96	19357	0.13653366	116.4552619	39.8766272	116.455278	39.8778545	1000000
147	19357	19351	0.21854378	116.455278	39.8778545	116.4553467	39.8798191	1000000
148	19351	30578	0.10266232	116.4553467	39.8798191	116.4553609	39.8807423	1000000
149	30578	34877	0.18156931	116.4553609	39.8807423	116.4553835	39.8823751	1000000
150	34877	97	0.07089067	116.4553835	39.8823751	116.4553923	39.8830126	1000000
151	98	2071	0.19830136	116.4554261	39.9168886	116.4554986	39.9151061	1000000
152	2071	20670	0.013189516	116.4554986	39.9151061	116.4555009	39.9149875	1000000
153	20670	99	0.20139511	116.4555009	39.9149875	116.4556196	39.9131786	1000000
154	100	15162	0.80291784	116.4554936	39.8971138	116.4556238	39.9043335	1000000
155	15162	20822	0.15510261	116.4556238	39.9043335	116.4556802	39.9057277	1000000
156	20822	15158	0.2851954	116.4556802	39.9057277	116.4557916	39.9082911	1000000
157	15158	20814	0.14121756	116.4557916	39.9082911	116.455792	39.9095611	1000000
158	20814	101	0.14234063	116.455792	39.9095611	116.4557925	39.9108412	1000000
159	102	26659	0.21687394	116.4588882	39.9070945	116.4563456	39.9070917	1000000
160	26659	26662	0.12224736	116.4563456	39.9070917	116.4549124	39.9070963	1000000
161	26662	103	0.21643145	116.4549124	39.9070963	116.452375	39.907103	1000000
162	104	105	0.20138295	116.4557809	39.913182	116.4556455	39.9149901	1000000
163	106	5302	0.21280296	116.3857096	39.9019334	116.388035	39.901425	0.005320074
164	5302	107	0.1471422	116.388035	39.901425	116.3897581	39.901486	0.0036785551
165	108	29556	0.01354218	116.3680709	39.9026639	116.3682295	39.9026693	1000000
166	29556	109	0.17249067	116.3682295	39.9026693	116.3702435	39.9027581	1000000
167	110	27209	0.19154803	116.4467117	39.9220574	116.448951	39.9219865	1000000
168	27209	111	0.5329313	116.448951	39.9219865	116.4551993	39.9218976	1000000
169	112	17164	0.06636525	116.4493532	39.955605	116.4498364	39.9551376	1000000
170	17164	29445	0.3099589	116.4498364	39.9551376	116.4525771	39.9533057	1000000
171	29445	25238	0.073854536	116.4525771	39.9533057	116.453234	39.9528726	1000000
172	25238	33680	0.119102605	116.453234	39.9528726	116.4542385	39.9521293	1000000
173	33680	113	0.19677019	116.4542385	39.9521293	116.4552275	39.9505413	1000000
174	114	12934	0.22172378	116.3523304	39.943008	116.3547704	39.9436983	1000000
175	12934	115	0.05972177	116.3547704	39.9436983	116.3554314	39.9438762	1000000
176	116	8063	0.024141954	116.3501551	39.9434971	116.3502843	39.9436903	1000000
177	8063	117	0.030882148	116.3502843	39.9436903	116.3503612	39.9439617	1000000
178	118	116	0.36857057	116.3494139	39.9402934	116.3501551	39.9434971	1000000
179	119	120	0.053893823	116.4517539	39.9069681	116.452353	39.9068141	1000000
180	121	122	0.585897	116.3470102	39.8968796	116.3506817	39.9002866	1000000
181	123	11221	0.40272886	116.3285085	39.9169027	116.3332298	39.9169742	0.010068221
182	11221	11284	0.24165519	116.3332298	39.9169742	116.3360628	39.9170168	0.0060413796
183	11284	22954	0.22315273	116.3360628	39.9170168	116.3386791	39.9170469	0.0055788183
184	22954	124	0.012827863	116.3386791	39.9170469	116.3388295	39.9170486	0.00032069656
185	125	126	0.007716085	116.4108863	39.9321557	116.4109767	39.932159	1000000
186	127	13137	0.13589457	116.4378794	39.8923179	116.4380512	39.8911029	1000000
187	13137	128	0.7266279	116.4380512	39.8911029	116.4388972	39.8846005	1000000
188	129	130	0.31007743	116.4584303	39.9525536	116.4620679	39.9525727	0.0062015485
189	131	13022	0.010366222	116.4279434	39.9233799	116.4278232	39.923366	1000000
190	13022	19403	0.018310457	116.4278232	39.923366	116.4276729	39.9232484	1000000
191	19403	132	0.015320804	116.4276729	39.9232484	116.4275999	39.9231225	1000000
192	133	134	0.07821111	116.42817	39.9412557	116.427757	39.9418764	1000000
193	135	136	0.4692799	116.4692817	39.906871	116.4747834	39.9068514	1000000
194	137	15202	0.9738665	116.6323704	39.9019505	116.6231524	39.9055095	0.032462217
195	15202	138	0.46416572	116.6231524	39.9055095	116.6177137	39.9054372	0.01547219
196	139	140	0.010360569	116.4383972	39.9500781	116.4384859	39.9500144	1000000
197	141	22051	0.040576335	116.4003384	39.9170117	116.4008014	39.9169658	0.0010144084
198	22051	2788	0.16075654	116.4008014	39.9169658	116.4026837	39.9170426	0.0040189135
199	2788	9299	0.010128755	116.4026837	39.9170426	116.4028023	39.9170474	0.00025321887
200	9299	9281	0.07600962	116.4028023	39.9170474	116.4036923	39.9170837	0.0019002405
201	9281	142	0.09816356	116.4036923	39.9170837	116.4048417	39.9171306	0.002454089
202	143	9376	0.075774424	116.4010378	39.911616	116.4019244	39.9116597	0.0015154885
203	9376	144	0.07918941	116.4019244	39.9116597	116.402852	39.9116905	0.0015837882
204	145	5355	0.2344476	116.4553224	39.9400332	116.4525729	39.9399948	1000000
205	5355	146	0.28006557	116.4525729	39.9399948	116.449288	39.9399723	1000000
206	147	28290	0.51130104	116.4552828	39.9323132	116.4492862	39.9322972	1000000
207	28290	15690	0.3642792	116.4492862	39.9322972	116.4450139	39.9322839	1000000
208	15690	26465	0.06338622	116.4450139	39.9322839	116.4442705	39.9322818	1000000
209	26465	26462	0.011707489	116.4442705	39.9322818	116.4441332	39.9322814	1000000
210	26462	5119	0.5601122	116.4441332	39.9322814	116.4375641	39.9322845	1000000
211	5119	3654	0.33907464	116.4375641	39.9322845	116.4335874	39.9322725	1000000
212	3654	49	0.2697558	116.4335874	39.9322725	116.4304239	39.9322423	1000000
213	49	148	0.14795236	116.4304239	39.9322423	116.4286887	39.9322374	1000000
214	149	150	0.12556326	116.4611227	39.9324558	116.4611274	39.933585	1000000
215	151	21418	0.27162117	116.5111628	39.9486107	116.5111381	39.9461729	1000000
216	21418	21441	0.3125578	116.5111381	39.9461729	116.5111818	39.9433622	1000000
217	21441	152	0.463511	116.5111818	39.9433622	116.5112286	39.9391939	1000000
218	153	32914	0.015137641	116.3676249	39.9133382	116.3678022	39.9133319	0.000378441
219	32914	9594	0.12188635	116.3678022	39.9133319	116.3692305	39.913295	0.0030471587
220	9594	2863	0.19695054	116.3692305	39.913295	116.3715346	39.913177	0.0049237637
221	2863	9708	0.14220822	116.3715346	39.913177	116.3731944	39.9130574	0.0035552054
222	9708	154	0.2004137	116.3731944	39.9130574	116.3755423	39.9129844	0.0050103427
223	155	156	0.019091675	116.3765804	39.9056415	116.3766432	39.9058063	0.0006363892
224	157	158	0.012142815	116.4344916	39.9228371	116.4344924	39.9227279	1000000
225	159	31949	0.011853614	116.4441352	39.9120111	116.4439963	39.9120075	0.00029634035
226	31949	3660	0.07520098	116.4439963	39.9120075	116.4431151	39.9119845	0.0018800246
227	3660	31310	0.23166321	116.4431151	39.9119845	116.4403992	39.9119544	0.0057915803
228	31310	11885	0.23789883	116.4403992	39.9119544	116.4376102	39.9119234	0.0059474707
229	11885	3656	0.23908323	116.4376102	39.9119234	116.4348077	39.9118761	0.0059770807
230	3656	459	0.35750145	116.4348077	39.9118761	116.4306166	39.9118268	0.008937536
231	459	160	0.12000107	116.4306166	39.9118268	116.4292098	39.9118098	0.0030000268
232	161	29768	0.10319994	116.444127	39.9214669	116.4441276	39.9205388	1000000
233	29768	488	0.16266736	116.4441276	39.9205388	116.4441315	39.9190759	1000000
234	488	164	0.30215043	116.4441315	39.9190759	116.4441252	39.9163586	1000000
235	164	159	0.4834207	116.4441252	39.9163586	116.4441352	39.9120111	1000000
236	159	31943	0.41964206	116.4441352	39.9120111	116.4440941	39.9082373	1000000
237	31943	31950	0.097265646	116.4440941	39.9082373	116.4440845	39.9073626	1000000
238	31950	30612	0.0051807193	116.4440845	39.9073626	116.4440883	39.9073161	1000000
239	30612	30610	0.017098371	116.4440883	39.9073161	116.4441203	39.9071643	1000000
240	30610	162	0.014289576	116.4441203	39.9071643	116.4441178	39.9070358	1000000
241	163	486	0.26406628	116.4348488	39.9163526	116.4379442	39.9163203	0.008802209
242	486	485	0.14530951	116.4379442	39.9163203	116.4396476	39.9162913	0.0048436504
243	485	31309	0.065724306	116.4396476	39.9162913	116.4404181	39.9163029	0.0021908102
244	31309	164	0.31621897	116.4404181	39.9163029	116.4441252	39.9163586	0.0105406325
245	164	165	0.011105807	116.4441252	39.9163586	116.4442554	39.9163604	0.00037019356
246	166	167	0.26330987	116.582138	40.0731091	116.582604	40.0754501	1000000
247	168	11270	0.2138639	116.3230845	39.8959801	116.3230111	39.8979026	1000000
248	11270	11299	0.13675067	116.3230111	39.8979026	116.3229688	39.899132	1000000
249	11299	11258	0.24137709	116.3229688	39.899132	116.3229175	39.9013024	1000000
250	11258	28865	0.5107722	116.3229175	39.9013024	116.3229014	39.9058958	1000000
251	28865	169	0.011486387	116.3229014	39.9058958	116.322901	39.9059991	1000000
252	170	171	0.8898531	116.3057848	39.8839226	116.3149075	39.8877865	1000000
253	172	19236	0.012739737	116.4011781	39.9816984	116.4010286	39.9816965	1000000
254	19236	22756	0.9899636	116.4010286	39.9816965	116.3903571	39.9813531	1000000
255	22756	19207	0.15997665	116.3903571	39.9813531	116.38848	39.9813205	1000000
256	19207	173	0.020823317	116.38848	39.9813205	116.3882619	39.981236	1000000
257	174	175	0.29510626	116.44237	39.9350657	116.4423338	39.9324119	0.005902125
258	176	11177	0.24146912	116.4408924	39.9615164	116.4426989	39.9631893	1000000
259	11177	35269	0.56614226	116.4426989	39.9631893	116.4470171	39.9670583	1000000
260	35269	11417	0.011402121	116.4470171	39.9670583	116.4471056	39.9671352	1000000
261	11417	28824	0.22165182	116.4471056	39.9671352	116.4487915	39.9686531	1000000
262	28824	177	0.004140311	116.4487915	39.9686531	116.4488203	39.9686831	1000000
263	178	26262	0.31961024	116.4720643	40.0102582	116.4722051	40.0073859	0.007990256
264	26262	26378	0.11249484	116.4722051	40.0073859	116.4722418	40.0063746	0.0028123711
265	26378	3943	0.1873355	116.4722418	40.0063746	116.4722796	40.0046901	0.0046833875
266	3943	26296	0.10898754	116.4722796	40.0046901	116.4723183	40.0037104	0.0027246885
267	26296	26294	0.3337793	116.4723183	40.0037104	116.472569	40.0007148	0.008344483
268	26294	26511	0.19043155	116.472569	40.0007148	116.4726943	39.9990049	0.0047607888
269	26511	26987	0.19331104	116.4726943	39.9990049	116.4727999	39.9972683	0.004832776
270	26987	23421	0.33344877	116.4727999	39.9972683	116.4715807	39.9945473	0.008336219
271	23421	27000	0.3959486	116.4715807	39.9945473	116.4685597	39.9918412	0.009898715
272	27000	8177	0.26050264	116.4685597	39.9918412	116.46658	39.9900557	0.006512566
273	8177	179	0.012104157	116.46658	39.9900557	116.4664873	39.9899732	0.00030260393
274	180	27010	0.07723626	116.4607886	39.9827301	116.4612103	39.9833426	0.0019309064
275	27010	30827	0.21156666	116.4612103	39.9833426	116.4627968	39.9848063	0.0052891662
276	30827	23409	0.01087579	116.4627968	39.9848063	116.4628792	39.984881	0.00027189477
277	23409	13970	0.15942183	116.4628792	39.984881	116.4640542	39.9859968	0.0039855456
278	13970	13969	0.28749108	116.4640542	39.9859968	116.4662728	39.9879449	0.007187277
279	13969	30830	0.16047464	116.4662728	39.9879449	116.4674889	39.989047	0.004011866
280	30830	181	0.022780912	116.4674889	39.989047	116.467666	39.9892005	0.0005695228
281	182	183	0.014598752	116.3115702	39.9746748	116.3117415	39.974673	1000000
282	184	185	0.013542846	116.3464843	39.9996931	116.3464906	39.9995714	1000000
283	186	187	0.03417794	116.4017327	39.9481136	116.4013765	39.9479727	1000000
284	188	30736	0.020635929	116.4121807	39.8996767	116.4122436	39.8994975	1000000
285	30736	20426	0.17776966	116.4122436	39.8994975	116.4123394	39.8979018	1000000
286	20426	3529	0.23193806	116.4123394	39.8979018	116.4124029	39.8958165	1000000
287	3529	189	0.26693457	116.4124029	39.8958165	116.4125135	39.8934174	1000000
288	190	16920	0.092867136	116.3795779	40.0198374	116.3786054	40.0194597	0.0015477856
289	16920	16916	1.701687	116.3786054	40.0194597	116.3803277	40.0086311	0.028361449
290	16916	191	0.016963957	116.3803277	40.0086311	116.3804115	40.0084927	0.00028273262
291	192	193	0.058598537	116.3454137	40.0243775	116.3455845	40.023867	1000000
292	194	19759	0.39192104	116.2327098	40.0812424	116.234385	40.0779591	1000000
293	19759	19749	0.01484091	116.234385	40.0779591	116.2344505	40.0778354	1000000
294	19749	27856	0.5126865	116.2344505	40.0778354	116.2365716	40.0735199	1000000
295	27856	27816	0.14074253	116.2365716	40.0735199	116.237178	40.0723423	1000000
296	27816	19754	0.019578319	116.237178	40.0723423	116.2372624	40.0721785	1000000
297	19754	27436	0.024362698	116.2372624	40.0721785	116.2373736	40.0719766	1000000
298	27436	27814	0.017417975	116.2373736	40.0719766	116.2374464	40.0718302	1000000
299	27814	19742	0.66288775	116.2374464	40.0718302	116.2406554	40.0664055	1000000
300	19742	19744	0.71418524	116.2406554	40.0664055	116.2435821	40.0604001	1000000
301	19744	32420	0.7914384	116.2435821	40.0604001	116.2470381	40.0538732	1000000
302	32420	19792	0.33370256	116.2470381	40.0538732	116.2493603	40.0514552	1000000
303	19792	31172	0.31022224	116.2493603	40.0514552	116.2513076	40.0491114	1000000
304	31172	31167	0.044751067	116.2513076	40.0491114	116.2514814	40.0487324	1000000
305	31167	868	0.26338458	116.2514814	40.0487324	116.251886	40.0463864	1000000
306	868	31163	0.008375854	116.251886	40.0463864	116.2518965	40.0463115	1000000
307	31163	869	0.0075597353	116.2518965	40.0463115	116.251906	40.0462439	1000000
308	869	6770	0.32823431	116.251906	40.0462439	116.2523178	40.0433089	1000000
309	6770	6771	0.030690689	116.2523178	40.0433089	116.2525006	40.043071	1000000
310	6771	19794	1.0390813	116.2525006	40.043071	116.2613991	40.0367111	1000000
311	19794	195	0.7564215	116.2613991	40.0367111	116.2665273	40.0311721	1000000
312	196	197	0.018107027	116.2983116	39.9961848	116.2983165	39.996022	0.00045267568
313	198	34234	0.38160428	116.3231814	40.0197359	116.327307	40.0210743	1000000
314	34234	199	1.1829162	116.327307	40.0210743	116.3410706	40.0217199	1000000
315	200	201	0.06323902	116.3497478	40.0190499	116.3495308	40.0195938	1000000
316	202	21536	0.34757555	116.5738023	40.041807	116.5762756	40.044289	1000000
317	21536	203	0.6104103	116.5762756	40.044289	116.5810456	40.0483745	1000000
318	204	15264	0.4195968	116.3509394	40.021596	116.3558666	40.0215584	1000000
319	15264	16933	0.010663224	116.3558666	40.0215584	116.3559918	40.0215565	1000000
320	16933	16936	0.26794037	116.3559918	40.0215565	116.3591371	40.0214883	1000000
321	16936	16929	0.3113996	116.3591371	40.0214883	116.3627935	40.021441	1000000
322	16929	205	0.24648988	116.3627935	40.021441	116.3656879	40.0214117	1000000
323	206	25103	0.17448972	116.3196585	39.9376848	116.3194876	39.9392468	1000000
324	25103	207	0.11368806	116.3194876	39.9392468	116.3193596	39.9402645	1000000
325	208	17022	0.25253353	116.3639092	39.9662639	116.3641188	39.9639985	1000000
326	17022	22059	0.8231221	116.3641188	39.9639985	116.3648266	39.9566159	1000000
327	22059	4350	0.01112	116.3648266	39.9566159	116.3648368	39.9565162	1000000
328	4350	23682	0.2685832	116.3648368	39.9565162	116.3650629	39.954107	1000000
329	23682	10680	0.081446074	116.3650629	39.954107	116.365131	39.9533764	1000000
330	10680	23698	0.22495238	116.365131	39.9533764	116.3653191	39.9513585	1000000
331	23698	23685	0.069016196	116.3653191	39.9513585	116.3653768	39.9507394	1000000
332	23685	22065	0.1300172	116.3653768	39.9507394	116.3654855	39.9495731	1000000
333	22065	23687	0.12913619	116.3654855	39.9495731	116.3655934	39.9484147	1000000
334	23687	209	0.05966342	116.3655934	39.9484147	116.3656433	39.9478795	1000000
335	210	211	0.00926191	116.3395641	39.935891	116.3394675	39.9359291	1000000
336	212	213	0.07486718	116.3472549	39.9751157	116.3481335	39.9751183	1000000
