tid,1
28,6.9335042886
69,5.40099405447
96,6.66580080304
97,7.72553202019
451,9.59312762045
464,11.4370770897
476,5.34344267949
477,6.22897679844
479,11.014992328
481,9.81845739535
483,5.07216644028
501,5.16951183699
505,7.44381799765
548,6.99097144629
550,6.55293129703
658,7.06808502337
662,5.24744317945
691,8.59074524456
724,5.76350918891
727,7.46526376311
735,5.95441002159
768,7.8696437176
891,14.5850674384
940,11.1316708886
